Date,Open,High,Low,Close,Adj Close,Volume
2018-07-20,1113.400024,1138.500000,1111.900024,1128.650024,1122.492554,8018150
2018-07-23,1129.800049,1129.800049,1113.099976,1120.300049,1114.188110,5842496
2018-07-24,1122.000000,1126.750000,1107.400024,1110.949951,1104.889038,4469144
2018-07-25,1110.000000,1123.000000,1104.199951,1115.150024,1109.066162,5949680
2018-07-26,1110.099976,1121.500000,1107.800049,1110.650024,1104.590698,6424867
2018-07-27,1119.500000,1137.400024,1112.150024,1129.849976,1123.685913,6679468
2018-07-30,1130.000000,1157.300049,1128.000000,1151.400024,1145.118408,13872467
2018-07-31,1151.000000,1190.400024,1147.150024,1186.000000,1179.529663,13875377
2018-08-01,1190.400024,1202.900024,1185.400024,1192.349976,1185.844971,9704295
2018-08-02,1191.500000,1191.500000,1165.949951,1168.349976,1161.975952,6248975
2018-08-03,1175.000000,1183.500000,1169.550049,1176.949951,1170.528931,6645397
2018-08-06,1176.699951,1196.000000,1175.349976,1192.599976,1186.093628,4016418
2018-08-07,1194.900024,1201.400024,1177.000000,1184.199951,1177.739380,4059450
2018-08-08,1185.000000,1222.500000,1185.000000,1217.699951,1211.056641,7912437
2018-08-09,1221.500000,1231.699951,1212.000000,1217.949951,1211.305298,6846928
2018-08-10,1211.000000,1215.000000,1202.300049,1204.199951,1197.630249,3581210
2018-08-13,1197.550049,1199.949951,1182.699951,1187.699951,1181.220337,4668159
2018-08-14,1190.000000,1217.199951,1184.300049,1210.599976,1203.995361,5299536
2018-08-16,1203.250000,1216.000000,1195.500000,1200.800049,1194.248901,5982490
2018-08-17,1209.000000,1215.400024,1200.050049,1203.750000,1197.182861,3830992
2018-08-20,1207.900024,1236.800049,1207.650024,1234.900024,1228.162842,7607036
2018-08-21,1237.250000,1251.500000,1227.000000,1247.199951,1240.395752,7279641
2018-08-23,1246.300049,1274.000000,1238.400024,1269.449951,1262.524292,7968123
2018-08-24,1265.250000,1279.949951,1260.050049,1277.500000,1270.530396,6652005
2018-08-27,1279.400024,1295.849976,1278.750000,1291.500000,1284.454102,5572177
2018-08-28,1296.000000,1323.000000,1295.000000,1319.000000,1311.804077,8694751
2018-08-29,1316.300049,1329.000000,1290.199951,1294.199951,1287.139282,11077203
2018-08-30,1293.599976,1297.150024,1270.449951,1274.449951,1267.497070,9850042
2018-08-31,1270.000000,1270.000000,1236.599976,1241.650024,1234.876099,15305857
2018-09-03,1245.000000,1257.900024,1226.050049,1229.150024,1222.444214,12200022
2018-09-04,1235.150024,1254.800049,1229.000000,1241.949951,1235.174316,8838770
2018-09-05,1242.500000,1252.650024,1208.500000,1227.000000,1220.305908,10324923
2018-09-06,1230.150024,1265.699951,1225.349976,1261.400024,1254.518311,11195043
2018-09-07,1264.900024,1281.349976,1254.500000,1278.599976,1271.624390,10692787
2018-09-10,1275.000000,1277.000000,1250.099976,1255.849976,1248.998535,7059008
2018-09-11,1259.000000,1268.400024,1234.250000,1237.699951,1230.947510,10874768
2018-09-12,1251.800049,1258.699951,1228.849976,1252.500000,1245.666870,8065553
2018-09-14,1259.400024,1275.599976,1247.650024,1253.150024,1246.313354,7878583
2018-09-17,1250.750000,1250.750000,1221.599976,1225.900024,1219.212036,6754086
2018-09-18,1226.000000,1239.400024,1214.349976,1217.150024,1210.509766,7616412
2018-09-19,1224.000000,1224.000000,1201.000000,1210.750000,1204.144653,11265786
2018-09-21,1219.000000,1237.400024,1183.500000,1217.500000,1210.857788,19070172
2018-09-24,1214.449951,1239.900024,1204.500000,1232.050049,1225.328491,10102589
2018-09-25,1235.500000,1245.000000,1195.000000,1230.599976,1223.886353,9715020
2018-09-26,1239.000000,1253.949951,1227.150024,1251.400024,1244.572876,6396828
2018-09-27,1255.000000,1263.000000,1237.500000,1253.750000,1246.910034,10808749
2018-09-28,1259.900024,1271.699951,1247.300049,1257.949951,1251.087036,11073023
2018-10-01,1257.699951,1257.699951,1204.000000,1231.699951,1224.980225,7332693
2018-10-03,1229.500000,1239.599976,1200.050049,1205.099976,1198.525391,7376575
2018-10-04,1189.500000,1190.400024,1106.000000,1122.250000,1116.127441,23212443
2018-10-05,1099.500000,1115.300049,1038.150024,1048.849976,1043.127808,21943190
2018-10-08,1050.000000,1117.000000,1025.550049,1109.400024,1103.347534,24679428
2018-10-09,1121.650024,1123.300049,1081.199951,1090.050049,1084.103149,10991196
2018-10-10,1093.900024,1115.849976,1084.300049,1102.099976,1096.087402,9502176
2018-10-11,1064.000000,1114.750000,1043.000000,1087.800049,1081.865479,13224172
2018-10-12,1104.949951,1129.000000,1101.900024,1126.550049,1120.404053,9058536
2018-10-15,1129.900024,1146.900024,1118.150024,1139.750000,1133.531982,8871776
2018-10-16,1146.000000,1167.400024,1140.000000,1163.800049,1157.450806,7478601
2018-10-17,1179.000000,1179.349976,1140.000000,1151.300049,1145.019043,12785646
2018-10-19,1100.000000,1111.000000,1070.250000,1101.300049,1095.291748,25421229
2018-10-22,1110.000000,1114.800049,1057.349976,1062.650024,1056.852661,13165542
2018-10-23,1052.750000,1064.699951,1043.650024,1054.699951,1048.945923,10573730
2018-10-24,1074.900024,1075.949951,1031.400024,1045.750000,1040.044800,13655337
2018-10-25,1036.000000,1040.650024,1016.400024,1030.800049,1025.176392,14096237
2018-10-26,1032.900024,1057.000000,1022.000000,1044.900024,1039.199463,9182613
2018-10-29,1046.000000,1093.849976,1046.000000,1087.800049,1081.865479,7671807
2018-10-30,1085.500000,1085.500000,1052.099976,1057.000000,1051.233398,8806701
2018-10-31,1059.000000,1065.849976,1047.000000,1061.250000,1055.460205,16457691
2018-11-01,1067.900024,1067.900024,1050.000000,1056.250000,1050.487549,9396027
2018-11-02,1067.000000,1081.000000,1063.150024,1074.900024,1069.035767,16796200
2018-11-05,1073.449951,1092.699951,1065.000000,1090.300049,1084.351807,7582518
2018-11-06,1094.000000,1112.000000,1091.599976,1104.099976,1098.076416,8634266
2018-11-07,1115.000000,1115.000000,1106.699951,1110.699951,1104.640381,1283997
2018-11-09,1106.250000,1113.800049,1085.000000,1093.449951,1087.484497,10840462
2018-11-12,1097.699951,1098.800049,1074.550049,1080.000000,1074.107910,5801720
2018-11-13,1074.000000,1103.000000,1070.050049,1099.449951,1093.451782,6811598
2018-11-14,1105.050049,1112.650024,1085.500000,1097.949951,1091.959961,7787530
2018-11-15,1096.949951,1103.000000,1086.500000,1096.849976,1090.865967,6831740
2018-11-16,1097.949951,1129.949951,1097.099976,1127.400024,1121.249390,11031889
2018-11-19,1132.900024,1151.699951,1131.000000,1150.000000,1143.726074,7308981
2018-11-20,1145.000000,1155.900024,1130.000000,1137.400024,1131.194824,5719901
2018-11-21,1137.500000,1145.500000,1107.050049,1112.900024,1106.828491,7507812
2018-11-22,1114.500000,1125.349976,1100.099976,1102.849976,1096.833252,5792568
2018-11-26,1109.000000,1117.500000,1097.400024,1109.750000,1103.695679,6386556
2018-11-27,1107.900024,1130.000000,1105.449951,1128.199951,1122.044922,6810228
2018-11-28,1132.449951,1157.750000,1126.300049,1152.650024,1146.361572,8003964
2018-11-29,1161.000000,1179.900024,1160.000000,1168.500000,1162.125122,12636169
2018-11-30,1172.300049,1186.000000,1162.300049,1167.550049,1161.180298,10717448
2018-12-03,1174.900024,1174.900024,1148.500000,1156.449951,1150.140747,5569578
2018-12-04,1158.000000,1158.000000,1142.199951,1152.300049,1146.013550,5192825
2018-12-05,1143.750000,1158.800049,1139.300049,1155.150024,1148.848022,5819618
2018-12-06,1149.000000,1149.000000,1118.250000,1123.650024,1117.519775,5866108
2018-12-07,1129.449951,1136.949951,1108.349976,1133.800049,1127.614502,7214078
2018-12-10,1110.000000,1114.300049,1083.099976,1090.250000,1084.302002,9381544
2018-12-11,1066.000000,1102.099976,1055.000000,1097.550049,1091.562256,13494665
2018-12-12,1099.000000,1113.500000,1087.750000,1110.500000,1104.441528,12605431
2018-12-13,1128.000000,1128.000000,1095.050049,1107.050049,1101.010376,9297518
2018-12-14,1103.099976,1114.900024,1091.800049,1112.199951,1106.132202,7221324
2018-12-17,1115.949951,1133.000000,1111.500000,1129.900024,1123.735718,5064357
2018-12-18,1123.300049,1139.000000,1120.500000,1136.400024,1130.200317,5870928
2018-12-19,1141.500000,1147.300049,1133.199951,1136.800049,1130.598145,7368799
2018-12-20,1121.000000,1132.500000,1116.150024,1128.449951,1122.293579,5764731
2018-12-21,1125.000000,1131.250000,1096.000000,1100.199951,1094.197632,8281941
2018-12-24,1100.900024,1103.199951,1086.550049,1089.150024,1083.208008,4144535
2018-12-26,1085.800049,1100.000000,1065.650024,1098.349976,1092.357788,7210059
2018-12-27,1107.199951,1127.000000,1104.000000,1120.199951,1114.088623,12478000
2018-12-28,1125.500000,1135.250000,1121.199951,1125.550049,1119.409424,7666016
2018-12-31,1130.949951,1133.849976,1116.199951,1121.250000,1115.132935,7222817
2019-01-01,1125.250000,1127.300049,1110.099976,1121.000000,1114.884277,4455850
2019-01-02,1114.500000,1127.000000,1101.000000,1106.400024,1100.363892,7144970
2019-01-03,1107.500000,1114.599976,1090.099976,1092.750000,1086.788330,7446457
2019-01-04,1097.400024,1104.449951,1081.099976,1098.650024,1092.656250,8465141
2019-01-07,1107.000000,1118.449951,1101.000000,1104.750000,1098.722900,5513559
2019-01-08,1105.099976,1109.949951,1096.000000,1104.650024,1098.623535,5625153
2019-01-09,1112.000000,1117.000000,1098.699951,1110.750000,1104.690186,5766805
2019-01-10,1107.750000,1111.000000,1103.000000,1107.500000,1101.457886,4080283
2019-01-11,1107.599976,1113.800049,1088.599976,1098.050049,1092.059570,6463903
2019-01-14,1095.000000,1100.500000,1086.400024,1096.800049,1090.816284,4111782
2019-01-15,1105.000000,1132.000000,1105.000000,1129.650024,1123.487061,10062875
2019-01-16,1135.000000,1145.000000,1130.349976,1135.900024,1129.703003,6382777
2019-01-17,1144.449951,1147.900024,1130.000000,1134.449951,1128.260864,7487963
2019-01-18,1148.800049,1189.900024,1135.250000,1184.349976,1177.888672,25684142
2019-01-21,1194.000000,1239.949951,1188.650024,1237.699951,1230.947510,22038534
2019-01-22,1232.849976,1246.949951,1219.599976,1235.150024,1228.411499,16552819
2019-01-23,1233.300049,1244.199951,1222.000000,1226.300049,1219.609863,8829502
2019-01-24,1225.000000,1253.199951,1220.099976,1247.449951,1240.644287,13155185
2019-01-25,1250.449951,1264.699951,1235.400024,1246.000000,1239.202271,8550836
2019-01-28,1250.500000,1255.949951,1222.400024,1229.550049,1222.842041,8569265
2019-01-29,1231.000000,1231.650024,1201.349976,1210.650024,1204.045166,9328866
2019-01-30,1215.000000,1225.000000,1191.099976,1195.699951,1189.176636,7846940
2019-01-31,1202.000000,1229.699951,1201.000000,1227.150024,1220.455200,10185347
2019-02-01,1234.000000,1255.000000,1227.050049,1249.949951,1243.130737,9228965
2019-02-04,1247.000000,1296.949951,1242.050049,1290.900024,1283.857422,11670570
2019-02-05,1292.000000,1304.400024,1278.599976,1291.550049,1284.503906,9362406
2019-02-06,1296.250000,1317.650024,1294.250000,1310.250000,1303.101807,9411585
2019-02-07,1310.250000,1321.199951,1286.099976,1290.400024,1283.360107,9212227
2019-02-08,1284.800049,1300.500000,1272.250000,1277.699951,1270.729370,6505502
2019-02-11,1275.900024,1276.000000,1251.000000,1253.250000,1246.412720,7523999
2019-02-12,1251.500000,1272.349976,1251.500000,1256.400024,1249.545532,6399485
2019-02-14,1241.000000,1241.000000,1218.000000,1224.199951,1217.521240,6627360
2019-02-15,1229.750000,1249.900024,1214.000000,1244.449951,1237.660767,9597961
2019-02-18,1250.000000,1252.500000,1215.000000,1220.099976,1213.443604,9649017
2019-02-19,1218.000000,1239.699951,1211.199951,1216.099976,1209.465454,6244189
2019-02-20,1223.849976,1240.000000,1219.000000,1234.349976,1227.615845,6298179
2019-02-21,1236.000000,1257.800049,1229.349976,1246.900024,1240.097412,10580178
2019-02-22,1244.599976,1245.300049,1226.000000,1232.349976,1225.626709,8755865
2019-02-25,1236.000000,1243.000000,1220.650024,1232.300049,1225.577148,7852528
2019-02-26,1209.500000,1234.800049,1206.000000,1220.250000,1213.592773,10131050
2019-02-27,1228.050049,1244.900024,1209.000000,1223.500000,1216.825073,11113182
2019-02-28,1233.750000,1239.849976,1226.550049,1231.050049,1224.333862,11286916
2019-03-01,1237.000000,1242.349976,1222.250000,1226.050049,1219.361206,7922513
2019-03-05,1223.400024,1239.800049,1218.599976,1237.650024,1230.897827,7121509
2019-03-06,1239.800049,1273.099976,1235.099976,1264.800049,1257.899780,12038231
2019-03-07,1264.000000,1279.800049,1258.150024,1270.250000,1263.320068,8109259
2019-03-08,1266.050049,1274.449951,1262.000000,1267.099976,1260.187134,6040052
2019-03-11,1270.050049,1312.000000,1268.000000,1304.099976,1296.985352,9718840
2019-03-12,1316.900024,1334.000000,1314.250000,1331.349976,1324.086670,11228736
2019-03-13,1337.000000,1360.000000,1328.099976,1347.300049,1339.949707,11236048
2019-03-14,1349.750000,1362.000000,1336.099976,1341.550049,1334.231079,10402048
2019-03-15,1345.000000,1358.800049,1311.199951,1321.650024,1314.439575,15893093
2019-03-18,1331.000000,1357.949951,1329.000000,1350.050049,1342.684692,10105234
2019-03-19,1360.000000,1380.000000,1343.099976,1376.550049,1369.040161,9805318
2019-03-20,1377.800049,1388.000000,1364.000000,1375.449951,1367.946045,9892823
2019-03-22,1372.500000,1380.900024,1336.699951,1341.750000,1334.429932,11465112
2019-03-25,1330.599976,1336.849976,1316.699951,1324.449951,1317.224243,7951992
2019-03-26,1330.300049,1371.599976,1330.000000,1367.250000,1359.790771,9479288
2019-03-27,1377.949951,1377.949951,1344.250000,1349.250000,1341.889038,10094174
2019-03-28,1350.250000,1369.800049,1342.800049,1360.000000,1352.580322,10482938
2019-04-01,1370.000000,1406.800049,1362.550049,1391.849976,1384.256592,10098281
2019-04-02,1398.000000,1403.099976,1380.099976,1389.699951,1382.118286,8012636
2019-04-03,1392.750000,1403.000000,1372.000000,1375.199951,1367.697388,7849461
2019-04-04,1379.000000,1383.699951,1347.250000,1353.050049,1345.668335,8375674
2019-04-05,1360.949951,1363.900024,1343.000000,1353.900024,1346.513672,6728239
2019-04-08,1356.000000,1357.500000,1323.699951,1329.250000,1321.998169,8723577
2019-04-09,1328.900024,1340.699951,1321.000000,1334.449951,1327.169678,9497621
2019-04-10,1337.949951,1348.000000,1326.500000,1331.400024,1324.136475,7612711
2019-04-11,1332.949951,1353.000000,1329.000000,1346.800049,1339.452393,5741333
2019-04-12,1350.000000,1356.900024,1336.650024,1343.099976,1335.772583,5919742
2019-04-15,1345.000000,1348.949951,1335.000000,1340.150024,1332.838745,4245127
2019-04-16,1345.000000,1360.000000,1340.000000,1343.750000,1336.419067,7936553
2019-04-18,1375.000000,1389.750000,1365.000000,1385.949951,1378.388794,17960482
2019-04-22,1360.000000,1367.000000,1341.300049,1345.349976,1338.010254,10792748
2019-04-23,1348.000000,1373.000000,1346.000000,1363.849976,1356.409302,9055300
2019-04-24,1370.300049,1394.800049,1366.250000,1389.500000,1381.919434,7360887
2019-04-25,1389.099976,1412.400024,1362.599976,1372.400024,1364.912720,13929820
2019-04-26,1375.000000,1395.949951,1370.699951,1392.800049,1385.201416,6889444
2019-04-30,1396.400024,1396.400024,1366.800049,1392.800049,1385.201416,10217019
2019-05-02,1392.000000,1413.900024,1382.099976,1405.050049,1397.384644,8682505
2019-05-03,1407.949951,1417.500000,1402.650024,1408.849976,1401.163818,6510169
2019-05-06,1398.000000,1402.800049,1378.099976,1384.900024,1377.344604,7237910
2019-05-07,1394.800049,1395.000000,1340.199951,1343.500000,1336.170410,8877095
2019-05-08,1340.000000,1340.000000,1292.199951,1299.449951,1292.360596,14610543
2019-05-09,1288.800049,1288.800049,1251.750000,1256.449951,1249.595215,19507368
2019-05-10,1265.000000,1277.699951,1245.000000,1251.150024,1244.324219,11226831
2019-05-13,1247.900024,1260.800049,1227.500000,1232.050049,1225.328491,8047801
2019-05-14,1236.500000,1269.349976,1231.500000,1260.449951,1253.573364,13001004
2019-05-15,1273.000000,1278.000000,1250.599976,1256.900024,1250.042847,11163801
2019-05-16,1259.949951,1271.900024,1258.099976,1265.349976,1258.446655,6606652
2019-05-17,1267.000000,1276.949951,1252.000000,1267.400024,1260.485596,7898440
2019-05-20,1313.599976,1337.699951,1303.500000,1325.900024,1318.666382,12333937
2019-05-21,1332.199951,1367.000000,1330.050049,1339.800049,1332.490601,13872055
2019-05-22,1345.650024,1359.699951,1335.099976,1340.400024,1333.087280,11287400
2019-05-23,1372.000000,1392.000000,1325.000000,1333.900024,1326.622803,17722514
2019-05-24,1348.000000,1353.800049,1316.500000,1336.849976,1329.556641,10180759
2019-05-27,1337.099976,1337.500000,1307.000000,1310.650024,1303.499634,7349720
2019-05-28,1319.800049,1334.800049,1313.349976,1323.750000,1316.528076,19472659
2019-05-29,1321.000000,1333.300049,1304.150024,1313.050049,1305.886597,7112830
2019-05-30,1316.250000,1342.000000,1316.250000,1329.750000,1322.495361,10740841
2019-05-31,1337.900024,1341.900024,1320.199951,1330.150024,1322.893188,11760178
2019-06-03,1335.000000,1367.250000,1321.199951,1360.199951,1352.779175,8483610
2019-06-04,1357.449951,1374.250000,1348.099976,1351.650024,1344.276001,7059911
2019-06-06,1361.900024,1361.900024,1321.099976,1327.349976,1320.108521,7664319
2019-06-07,1325.949951,1327.250000,1305.599976,1314.900024,1307.726440,6730595
2019-06-10,1320.900024,1327.000000,1310.099976,1319.150024,1311.953247,5380148
2019-06-11,1321.849976,1334.500000,1318.000000,1329.150024,1321.898682,5253790
2019-06-12,1334.699951,1338.400024,1325.000000,1332.150024,1324.882324,4707716
2019-06-13,1330.000000,1334.699951,1308.650024,1327.250000,1320.009033,7171189
2019-06-14,1321.900024,1325.000000,1309.400024,1317.550049,1310.362061,6831331
2019-06-17,1320.000000,1320.000000,1278.500000,1282.300049,1275.304321,6815554
2019-06-18,1278.900024,1287.949951,1269.099976,1281.000000,1274.011353,7679193
2019-06-19,1286.900024,1302.000000,1262.599976,1277.349976,1270.381226,6625604
2019-06-20,1280.000000,1300.000000,1278.000000,1296.750000,1289.675415,4914012
2019-06-21,1295.949951,1296.000000,1275.550049,1279.500000,1272.519531,10623098
2019-06-24,1272.150024,1276.449951,1257.099976,1262.400024,1255.512817,5150998
2019-06-25,1258.900024,1298.000000,1254.250000,1295.849976,1288.780273,6842363
2019-06-26,1291.000000,1304.599976,1286.349976,1294.150024,1287.089600,5299942
2019-06-27,1293.150024,1296.900024,1271.000000,1274.150024,1267.198730,11385972
2019-06-28,1277.099976,1282.849976,1248.650024,1253.099976,1246.263550,8659721
2019-07-01,1258.050049,1272.650024,1246.449951,1268.849976,1261.927612,6162080
2019-07-02,1273.949951,1281.000000,1263.300049,1278.500000,1271.525024,4638751
2019-07-03,1282.900024,1286.500000,1275.050049,1282.550049,1275.552979,4026032
2019-07-04,1281.400024,1291.000000,1280.000000,1284.000000,1276.994995,4275148
2019-07-05,1285.099976,1290.500000,1260.000000,1263.349976,1256.457642,4995344
2019-07-08,1258.000000,1268.099976,1248.199951,1252.050049,1245.219360,6404544
2019-07-09,1248.949951,1283.500000,1245.500000,1280.099976,1273.116211,8016757
2019-07-10,1280.050049,1289.349976,1268.699951,1278.849976,1271.873047,5494315
2019-07-11,1287.000000,1289.800049,1279.300049,1281.550049,1274.558350,3935460
2019-07-12,1283.000000,1300.000000,1278.050049,1280.500000,1273.514038,7174054
2019-07-15,1285.000000,1289.500000,1270.349976,1276.099976,1269.138062,4873164
2019-07-16,1279.949951,1294.900024,1277.050049,1293.000000,1285.945923,4604019
2019-07-17,1294.300049,1297.000000,1280.000000,1281.849976,1274.856689,4334958
2019-07-18,1282.000000,1286.400024,1258.000000,1261.849976,1254.965820,5459896
2019-07-19,1268.199951,1272.949951,1242.699951,1249.000000,1242.185913,7468515
2019-07-22,1251.000000,1284.500000,1227.300049,1280.500000,1273.514038,13300153
2019-07-23,1285.000000,1293.900024,1260.400024,1273.550049,1266.602051,9287951
2019-07-24,1273.500000,1278.800049,1253.550049,1259.099976,1252.230835,6943982
2019-07-25,1264.000000,1269.050049,1227.000000,1231.500000,1224.781372,9968545
2019-07-26,1231.500000,1242.500000,1210.000000,1213.800049,1207.177979,9320481
2019-07-29,1216.900024,1222.000000,1205.099976,1210.949951,1204.343506,8058035
2019-07-30,1213.949951,1220.000000,1175.949951,1180.900024,1174.457520,9533344
2019-07-31,1175.750000,1185.000000,1162.400024,1166.250000,1159.887451,9705619
2019-08-01,1163.400024,1188.199951,1150.349976,1180.250000,1173.811035,10344862
2019-08-02,1175.699951,1198.250000,1162.099976,1184.349976,1184.349976,10865385
2019-08-05,1167.000000,1167.000000,1128.000000,1143.349976,1143.349976,13897461
2019-08-06,1134.750000,1149.599976,1122.000000,1128.300049,1128.300049,13288909
2019-08-07,1126.500000,1138.550049,1103.099976,1109.400024,1109.400024,11588879
2019-08-08,1108.349976,1158.000000,1095.300049,1152.349976,1152.349976,14262936
2019-08-09,1161.849976,1175.500000,1152.300049,1162.099976,1162.099976,10043949
2019-08-13,1233.150024,1302.800049,1226.000000,1274.750000,1274.750000,47923444
2019-08-14,1304.000000,1304.449951,1280.349976,1288.250000,1288.250000,14487137
2019-08-16,1291.199951,1291.800049,1273.000000,1278.000000,1278.000000,10047496
2019-08-19,1281.050049,1296.800049,1280.000000,1292.599976,1292.599976,7459859
2019-08-20,1289.800049,1292.599976,1272.599976,1275.949951,1275.949951,6843460
2019-08-21,1275.650024,1278.650024,1266.500000,1270.949951,1270.949951,4881553
2019-08-22,1270.949951,1271.000000,1238.900024,1246.750000,1246.750000,6414937
2019-08-23,1239.000000,1284.000000,1226.500000,1275.849976,1275.849976,9741262
2019-08-26,1294.000000,1294.000000,1259.000000,1266.800049,1266.800049,8778739
2019-08-27,1285.000000,1285.000000,1261.199951,1274.849976,1274.849976,12984396
2019-08-28,1273.750000,1281.000000,1256.050049,1263.300049,1263.300049,5305639
2019-08-29,1256.449951,1260.250000,1235.300049,1241.750000,1241.750000,8635974
2019-08-30,1245.500000,1254.400024,1221.000000,1248.550049,1248.550049,11308120
2019-09-03,1242.250000,1243.000000,1200.000000,1206.400024,1206.400024,8563009
2019-09-04,1200.550049,1205.250000,1186.050049,1201.150024,1201.150024,15063355
2019-09-05,1206.800049,1213.199951,1193.300049,1198.599976,1198.599976,10512763
2019-09-06,1203.000000,1229.000000,1195.250000,1222.500000,1222.500000,10600234
2019-09-09,1220.650024,1233.000000,1213.150024,1222.199951,1222.199951,5370758
2019-09-11,1222.500000,1240.000000,1222.500000,1234.400024,1234.400024,5544468
2019-09-12,1235.000000,1240.449951,1205.699951,1210.349976,1210.349976,5431139
2019-09-13,1212.000000,1228.500000,1206.900024,1225.599976,1225.599976,5919260
2019-09-16,1189.000000,1219.099976,1186.099976,1210.750000,1210.750000,9393731
2019-09-17,1211.000000,1211.000000,1193.500000,1197.449951,1197.449951,7150435
2019-09-18,1204.949951,1216.300049,1197.199951,1205.699951,1205.699951,6827281
2019-09-19,1207.849976,1209.699951,1172.650024,1179.050049,1179.050049,6293454
2019-09-20,1187.949951,1269.900024,1174.300049,1254.349976,1254.349976,22019674
2019-09-23,1274.150024,1281.000000,1235.000000,1239.199951,1239.199951,9879751
2019-09-24,1243.599976,1298.800049,1242.750000,1278.699951,1278.699951,15982067
2019-09-25,1284.000000,1295.000000,1268.849976,1279.550049,1279.550049,8316894
2019-09-26,1292.000000,1298.800049,1283.500000,1296.800049,1296.800049,8389212
2019-09-27,1292.500000,1315.000000,1284.000000,1309.050049,1309.050049,8712980
2019-09-30,1310.000000,1335.750000,1305.550049,1332.250000,1332.250000,11549746
2019-10-01,1337.000000,1342.000000,1293.300049,1304.900024,1304.900024,8192597
2019-10-03,1286.000000,1314.699951,1281.300049,1311.050049,1311.050049,6183107
2019-10-04,1319.900024,1328.599976,1303.849976,1308.099976,1308.099976,6853954
2019-10-07,1308.099976,1320.800049,1301.699951,1310.099976,1310.099976,4599818
2019-10-09,1308.699951,1329.949951,1292.500000,1324.750000,1324.750000,8040938
2019-10-10,1325.000000,1369.000000,1321.000000,1362.750000,1362.750000,16003744
2019-10-11,1363.699951,1365.599976,1336.550049,1352.599976,1352.599976,7587648
2019-10-14,1364.949951,1364.949951,1350.849976,1358.000000,1358.000000,6123412
2019-10-15,1362.500000,1370.000000,1354.300049,1364.150024,1364.150024,4422075
2019-10-16,1369.900024,1379.650024,1363.699951,1372.349976,1372.349976,8870701
2019-10-17,1375.000000,1399.000000,1372.000000,1396.500000,1396.500000,7332464
2019-10-18,1404.000000,1427.900024,1398.699951,1416.349976,1416.349976,12856410
2019-10-22,1425.000000,1436.849976,1403.349976,1414.150024,1414.150024,12703054
2019-10-23,1416.300049,1425.949951,1383.150024,1392.400024,1392.400024,8432964
2019-10-24,1401.000000,1441.400024,1386.550049,1436.449951,1436.449951,10351384
2019-10-25,1441.099976,1441.449951,1411.250000,1431.199951,1431.199951,6190013
2019-10-27,null,null,null,null,null,null
2019-10-29,1445.500000,1480.000000,1442.099976,1467.050049,1467.050049,11780494
2019-10-30,1480.000000,1484.550049,1460.300049,1479.099976,1479.099976,7470723
2019-10-31,1484.000000,1489.650024,1461.699951,1464.349976,1464.349976,8898168
2019-11-01,1455.000000,1461.800049,1441.000000,1456.900024,1456.900024,6356579
2019-11-04,1465.900024,1471.000000,1445.099976,1457.650024,1457.650024,6429329
2019-11-05,1463.099976,1468.949951,1441.000000,1447.300049,1447.300049,5799318
2019-11-06,1442.699951,1446.449951,1428.500000,1434.900024,1434.900024,6686289
2019-11-07,1435.000000,1463.000000,1432.199951,1458.599976,1458.599976,6438749
2019-11-08,1449.000000,1459.650024,1441.300049,1445.500000,1445.500000,5494844
2019-11-11,1439.099976,1444.250000,1422.550049,1427.800049,1427.800049,5192423
2019-11-13,1430.000000,1475.900024,1430.000000,1472.300049,1472.300049,11532364
2019-11-14,1476.000000,1481.599976,1455.800049,1462.750000,1462.750000,6518339
2019-11-15,1465.650024,1486.800049,1463.150024,1470.849976,1470.849976,7173674
2019-11-18,1472.650024,1486.000000,1455.400024,1459.199951,1459.199951,6435097
2019-11-19,1467.000000,1514.900024,1465.000000,1509.750000,1509.750000,13795569
2019-11-20,1555.050049,1572.400024,1543.199951,1547.650024,1547.650024,19904164
2019-11-21,1545.000000,1556.000000,1528.550049,1537.599976,1537.599976,6810577
2019-11-22,1542.099976,1569.500000,1537.599976,1546.500000,1546.500000,10218978
2019-11-25,1551.150024,1564.800049,1551.000000,1561.550049,1561.550049,6924313
2019-11-26,1568.099976,1576.349976,1556.000000,1560.250000,1560.250000,16152137
2019-11-27,1559.949951,1575.500000,1556.099976,1569.849976,1569.849976,4408336
2019-11-28,1572.650024,1584.150024,1563.949951,1580.300049,1580.300049,6284885
2019-11-29,1581.949951,1581.949951,1547.849976,1551.150024,1551.150024,8484822
2019-12-02,1600.000000,1614.449951,1577.000000,1586.500000,1586.500000,14275186
2019-12-03,1592.750000,1594.000000,1572.599976,1578.900024,1578.900024,5938786
2019-12-04,1573.000000,1577.500000,1533.750000,1552.699951,1552.699951,9594828
2019-12-05,1574.000000,1579.750000,1544.000000,1550.849976,1550.849976,9117022
2019-12-06,1553.000000,1568.000000,1541.099976,1554.900024,1554.900024,5982129
2019-12-09,1556.150024,1577.400024,1546.500000,1572.599976,1572.599976,5779807
2019-12-10,1572.050049,1573.599976,1554.150024,1561.949951,1561.949951,4650906
2019-12-11,1555.599976,1574.500000,1550.599976,1562.400024,1562.400024,5652698
2019-12-12,1570.250000,1573.849976,1556.650024,1568.199951,1568.199951,4720977
2019-12-13,1580.000000,1590.000000,1572.400024,1582.900024,1582.900024,5791522
2019-12-16,1592.000000,1593.900024,1564.349976,1566.599976,1566.599976,5436951
